caseid,person_id,arrest_date,dispos_date,treat,re_arrest,prior_arrests
4608,16251,2013-03-10,2014-09-17,1,0,4
57089,16252,2012-02-02,2012-07-17,0,1,4
64691,16252,2012-06-08,2012-09-08,0,0,5
46369,16252,2013-06-20,2013-11-20,0,0,6
26603,16253,2012-10-20,2013-02-01,0,1,6
95123,16253,2012-10-27,2013-02-18,1,0,7
99450,16254,2012-04-09,2012-11-06,1,0,3
54426,16254,2012-12-30,2014-08-14,0,1,4
45688,16254,2013-07-25,2013-07-29,0,0,5
29625,16255,2012-08-25,2012-08-31,1,0,4
95743,16256,2012-06-25,2012-09-08,0,0,2
91576,16256,2012-12-28,2013-07-28,0,0,3
54071,16257,2013-10-25,2014-01-13,0,0,1
48528,16258,2013-05-17,2014-04-09,0,1,4
76661,16258,2013-10-02,2014-05-02,1,0,5
50374,16260,2012-10-13,2013-07-05,1,0,4
56968,16261,2013-05-18,2013-07-18,0,0,3
47565,16262,2012-01-23,2012-03-14,1,0,3
15095,16263,2012-12-21,2013-03-01,1,0,1
50690,16264,2013-10-04,2014-07-16,0,0,1
57860,16265,2013-04-10,2013-04-26,0,0,2
86174,16265,2013-08-10,2013-08-27,1,0,3
42872,16266,2013-01-20,2014-01-07,0,0,4
34496,16267,2012-11-22,2014-03-20,0,1,4
33906,16267,2013-03-12,2013-04-24,0,0,5
60560,16268,2012-12-18,2015-05-29,1,0,4
12148,16269,2012-08-18,2012-09-27,1,0,2
63349,16269,2013-04-10,2013-04-22,0,0,3
86783,16270,2012-07-30,2012-08-13,1,0,5
69489,16272,2012-07-16,2013-07-11,1,0,4
48284,16273,2013-04-24,2014-12-20,0,0,4
24491,16274,2012-05-02,2012-08-17,1,0,2
36782,16274,2013-06-28,2013-08-22,0,0,3
24156,16275,2013-08-12,2013-12-20,0,0,6
91094,16276,2012-05-31,2012-06-19,1,0,4
74875,16276,2012-11-18,2013-10-27,1,1,5
56829,16276,2013-03-08,2015-02-20,1,1,6
54247,16276,2013-05-13,2013-06-20,1,0,7
68229,16277,2012-11-14,2013-05-18,0,1,2
52713,16277,2013-01-13,2013-09-17,0,0,3
59707,16278,2013-08-28,2015-03-03,1,0,2
99768,16279,2012-01-12,2012-07-09,1,0,3
68115,16279,2012-10-23,2013-05-06,1,0,4
581,16279,2013-10-08,2014-08-13,1,0,5
78301,16280,2012-04-27,2012-12-22,0,0,6
93034,16281,2012-07-23,2012-09-12,0,0,0
27493,16281,2013-10-11,2014-01-12,0,0,1
27541,16282,2012-05-24,2012-06-25,0,1,3
30920,16282,2012-06-10,2012-10-28,0,0,4
47881,16282,2013-08-18,2014-04-02,1,1,5
11752,16282,2013-10-09,2013-10-19,1,0,6
10697,16283,2012-02-21,2012-05-10,1,0,7
32698,16283,2012-07-12,2012-10-25,0,0,8
86425,16283,2013-01-18,2013-08-06,1,0,9
16464,16284,2013-10-23,2014-04-13,0,0,0
46516,16285,2012-06-29,2012-08-05,0,0,2
95322,16285,2012-10-20,2013-05-16,1,0,3
39252,16286,2013-06-21,2014-04-28,1,1,10
36,16286,2013-07-20,2013-12-29,1,0,11
89337,16287,2012-07-20,2013-09-21,0,0,3
25359,16287,2013-09-27,2014-02-27,1,0,4
14730,16288,2013-02-21,2013-03-25,1,0,5
45989,16288,2013-07-23,2013-12-19,1,1,6
34039,16288,2013-07-25,2014-07-26,1,0,7
75141,16289,2012-01-31,2012-03-29,0,0,3
71061,16289,2012-08-11,2012-08-31,1,0,4
75758,16290,2012-04-03,2013-09-20,1,1,2
2136,16290,2013-03-24,2013-04-03,1,0,3
44640,16291,2012-11-25,2013-04-29,1,1,5
15339,16291,2013-02-28,2013-07-19,1,0,6
69456,16294,2012-10-16,2013-01-04,0,0,0
64992,16296,2012-06-09,2012-06-23,1,0,2
72556,16296,2013-04-03,2013-08-04,1,0,3
71838,16297,2012-03-05,2012-03-21,0,0,2
6370,16297,2013-10-20,2014-01-21,0,0,3
92560,16300,2013-08-07,2013-08-22,1,0,2
83515,16301,2012-07-24,2012-11-10,0,0,2
18633,16301,2012-12-29,2013-02-06,0,0,3
85210,16304,2013-10-17,2014-08-16,1,0,3
24017,16305,2012-02-09,2012-03-31,1,0,3
63772,16305,2012-12-04,2013-07-07,1,0,4
9204,16306,2012-04-12,2012-10-20,1,1,6
32613,16306,2012-06-26,2012-08-06,0,0,7
26292,16306,2013-06-09,2013-06-26,0,0,8
45367,16307,2013-06-23,2013-11-24,0,0,2
14757,16308,2013-06-12,2014-01-28,1,0,2
59503,16309,2012-02-07,2012-08-12,1,0,2
55431,16310,2012-10-29,2013-03-28,0,0,1
46384,16310,2013-04-27,2014-03-08,1,0,2
50123,16311,2012-03-10,2013-01-02,1,0,1
87526,16312,2013-08-09,2014-09-05,1,0,4
20074,16313,2013-09-08,2013-11-05,0,0,3
51891,16314,2013-06-24,2013-08-23,0,0,3
20762,16316,2012-01-02,2012-07-06,0,0,4
90746,16317,2013-07-10,2014-02-13,1,0,3
38287,16318,2012-10-05,2013-05-07,0,0,2
36141,16319,2012-06-04,2013-09-03,1,1,5
71857,16319,2012-09-07,2013-01-05,1,0,6
8718,16319,2013-08-06,2013-11-14,1,0,7
67304,16321,2012-04-19,2012-12-23,1,1,7
54532,16321,2012-10-02,2012-11-12,1,0,8
68789,16322,2013-01-03,2013-04-05,1,0,0
83263,16323,2012-08-09,2012-09-23,1,0,2
33427,16324,2013-03-17,2014-02-25,1,0,2
18161,16325,2013-09-03,2013-12-28,0,0,0
48076,16326,2012-05-10,2012-07-29,0,0,2
37821,16328,2012-04-10,2012-10-12,0,0,2
71415,16330,2012-02-01,2012-02-29,1,0,1
33178,16330,2013-05-25,2013-09-19,0,1,2
18116,16330,2013-06-12,2014-03-31,1,1,3
13171,16330,2013-07-24,2013-09-30,0,0,4
95127,16332,2012-05-07,2012-11-18,1,1,3
39676,16332,2012-10-23,2012-12-13,1,0,4
66819,16332,2013-01-05,2013-11-26,0,1,5
73262,16332,2013-04-05,2013-08-21,1,0,6
14404,16333,2012-06-26,2013-12-23,0,1,5
2306,16333,2013-04-08,2013-10-04,1,0,6
92462,16335,2012-12-18,2013-02-19,1,0,3
29005,16336,2013-02-12,2014-03-16,0,0,2
985,16338,2012-08-03,2012-09-06,1,0,3
93271,16341,2013-10-21,2013-12-24,1,0,3
86394,16342,2013-04-01,2013-04-18,1,0,1
16034,16343,2013-02-14,2014-01-08,1,0,0
93945,16344,2012-09-08,2012-11-20,1,0,3
29657,16345,2013-03-23,2013-03-29,0,0,1
14765,16346,2012-01-03,2012-03-27,1,0,3
16948,16346,2013-09-08,2014-04-10,0,0,4
62036,16347,2012-11-27,2012-12-30,1,0,3
34512,16347,2013-07-11,2013-10-11,0,0,4
87568,16348,2012-10-11,2013-01-31,0,0,2
15819,16349,2013-06-26,2013-07-12,1,0,3
54354,16349,2013-07-13,2014-04-17,0,1,4
55540,16349,2013-08-04,2013-08-20,0,0,5
2938,16350,2012-08-13,2013-06-11,0,0,0
31788,16351,2012-11-12,2012-12-09,0,0,2
90345,16351,2013-04-14,2013-08-11,0,1,3
45005,16351,2013-05-13,2013-08-18,1,1,4
5422,16351,2013-07-12,2013-08-18,1,0,5
37985,16352,2013-03-03,2013-07-20,1,0,2
17267,16354,2012-01-25,2012-07-25,0,1,8
80189,16354,2012-04-15,2012-08-04,1,0,9
52546,16355,2012-07-03,2012-11-10,0,0,1
73435,16356,2012-09-21,2012-10-05,0,0,2
48605,16358,2012-04-28,2012-05-24,1,0,3
19808,16359,2012-06-23,2013-01-14,0,0,1
5657,16359,2013-10-22,2016-10-22,0,0,2
18300,16360,2012-09-29,2012-12-21,1,1,3
96584,16360,2012-11-06,2012-12-18,0,0,4
22960,16361,2012-12-03,2013-07-15,1,0,3
74755,16362,2012-01-05,2012-12-29,0,1,1
59936,16362,2012-01-26,2012-02-19,0,0,2
13119,16366,2012-06-29,2012-08-22,0,0,2
12705,16367,2012-03-20,2012-03-28,1,0,3
53334,16367,2013-05-23,2013-07-02,0,0,4
30630,16368,2012-02-25,2012-06-04,0,0,0
39182,16368,2012-12-11,2013-11-18,0,0,1
8117,16369,2013-06-23,2013-11-01,1,0,2
20963,16371,2013-05-28,2014-11-06,0,0,3
75251,16372,2012-03-10,2013-09-06,1,1,3
32377,16372,2012-07-26,2012-08-12,0,0,4
25368,16375,2013-09-26,2013-11-25,1,0,1
7687,16376,2012-03-24,2012-11-06,0,1,5
12820,16376,2012-06-26,2013-04-29,1,0,6
58618,16377,2012-10-23,2013-02-15,1,0,4
35998,16379,2012-01-07,2012-03-26,0,0,2
99353,16380,2012-03-20,2012-06-10,0,0,1
92001,16381,2013-09-26,2014-01-12,0,0,2
88209,16382,2013-06-15,2013-09-15,0,0,2
76801,16383,2012-12-28,2013-01-25,0,0,0
91847,16384,2012-01-03,2012-05-13,0,1,4
46944,16384,2012-01-12,2012-01-23,1,0,5
84231,16384,2012-12-22,2013-04-08,1,0,6
9961,16386,2012-02-16,2013-05-22,1,0,6
455,16386,2013-06-14,2015-11-11,1,0,7
8814,16387,2012-09-09,2013-05-09,0,1,5
50934,16387,2013-03-08,2013-07-04,1,0,6
35884,16389,2012-12-27,2013-09-07,0,0,2
77595,16390,2012-02-24,2013-02-16,1,0,3
53103,16390,2013-08-16,2013-09-27,1,0,4
28568,16392,2012-08-03,2013-12-13,1,1,5
72210,16392,2012-09-07,2012-11-06,1,0,6
45889,16393,2012-06-03,2012-12-21,1,0,6
36953,16393,2013-03-31,2013-04-05,1,0,7
79841,16394,2013-05-16,2013-05-29,1,0,3
67239,16394,2013-09-16,2014-07-06,1,0,4
7118,16395,2012-12-07,2013-05-17,1,0,0
43431,16395,2013-10-11,2014-06-03,1,0,1
78901,16397,2012-11-01,2013-02-17,1,1,2
80859,16397,2012-12-06,2012-12-14,1,0,3
69724,16398,2012-07-13,2012-08-11,0,0,4
52669,16398,2012-09-29,2012-12-15,1,0,5
42003,16398,2013-07-25,2013-09-03,1,0,6
69579,16399,2012-02-06,2012-05-03,1,0,6
8711,16399,2013-01-18,2013-03-11,1,0,7
92408,16399,2013-09-02,2014-03-17,1,0,8
88547,16402,2013-01-23,2014-02-06,1,0,2
34306,16404,2013-05-28,2013-08-08,1,0,3
8946,16405,2012-11-27,2013-06-13,1,0,2
40076,16406,2012-12-17,2013-04-01,0,0,2
59792,16407,2012-04-24,2012-08-09,0,0,3
12505,16408,2012-11-11,2013-09-25,1,0,4
85157,16409,2012-10-16,2012-11-09,0,0,1
24553,16411,2012-12-13,2014-11-14,0,1,4
62652,16411,2013-06-01,2013-08-07,1,0,5
43288,16412,2012-05-13,2012-08-25,1,0,2
68295,16412,2013-03-03,2013-09-09,1,1,3
64443,16412,2013-06-28,2013-10-05,1,1,4
18756,16412,2013-09-08,2013-12-25,0,0,5
4667,16413,2012-12-14,2013-09-17,1,1,10
5787,16413,2013-06-21,2013-10-07,1,0,11
40755,16414,2013-07-27,2014-05-21,0,0,1
51991,16416,2012-09-01,2012-12-04,0,0,2
54575,16418,2013-04-09,2013-07-23,0,0,3
19022,16420,2012-02-16,2012-08-27,1,1,7
38342,16420,2012-05-24,2014-02-28,1,1,8
19846,16420,2013-07-18,2015-03-25,1,0,9
60794,16421,2012-03-26,2012-04-24,0,0,3
32972,16421,2012-09-26,2012-12-03,0,1,4
54953,16421,2012-11-23,2012-11-24,1,0,5
38879,16421,2013-08-23,2013-11-19,0,0,6
37191,16422,2013-05-04,2013-09-12,0,0,3
47918,16423,2012-07-14,2014-02-08,1,0,4
20134,16424,2013-02-24,2013-05-15,0,0,2
36401,16425,2013-03-03,2014-12-06,0,1,6
39101,16425,2013-09-18,2013-10-19,1,0,7
83754,16426,2013-02-13,2013-03-20,1,0,6
29991,16427,2012-07-21,2012-08-27,0,0,2
65219,16428,2012-03-17,2012-06-25,0,0,2
81455,16428,2012-10-11,2013-07-05,0,1,3
18085,16428,2012-12-30,2013-03-17,1,0,4
45928,16429,2013-10-06,2013-11-17,0,0,1
39561,16431,2012-04-27,2012-04-29,1,0,4
71889,16431,2012-08-11,2012-08-14,1,0,5
69590,16432,2012-08-18,2012-09-27,0,0,0
38034,16433,2012-04-15,2012-11-27,0,1,2
91014,16433,2012-05-30,2012-08-16,0,1,3
60353,16433,2012-07-08,2014-03-28,0,1,4
51574,16433,2013-05-10,2013-07-10,1,1,5
5170,16433,2013-06-10,2014-02-03,0,1,6
62333,16433,2013-08-24,2016-04-23,0,0,7
89209,16437,2013-10-12,2014-01-04,0,0,2
92964,16438,2012-08-27,2012-09-28,1,0,3
90159,16438,2013-06-27,2014-03-26,1,0,4
54089,16440,2013-01-07,2013-05-16,1,0,2
79174,16440,2013-08-20,2014-03-16,0,1,3
10522,16440,2013-09-01,2013-09-28,0,0,4
50960,16441,2012-02-02,2013-06-29,1,1,5
16810,16441,2013-05-03,2013-08-28,0,1,6
16404,16441,2013-06-13,2014-09-20,1,0,7
57898,16442,2012-06-15,2012-10-07,0,0,3
86885,16442,2013-10-11,2016-10-09,1,0,4
35268,16443,2012-04-07,2012-12-02,1,1,1
23478,16443,2012-08-01,2013-11-02,1,1,2
14924,16443,2013-04-17,2013-08-21,0,0,3
15906,16443,2013-09-27,2015-03-23,0,0,4
31272,16444,2012-04-06,2012-11-14,1,0,2
66686,16444,2013-08-15,2014-01-01,1,0,3
52982,16445,2013-07-22,2014-03-04,1,0,1
40988,16446,2012-03-24,2012-09-24,0,0,4
59391,16447,2013-02-16,2013-04-12,0,0,3
54466,16447,2013-10-18,2014-01-13,1,0,4
56290,16448,2012-12-25,2013-03-22,0,0,3
40832,16450,2012-07-03,2013-06-14,0,1,1
57354,16450,2012-07-07,2013-10-28,0,0,2
32477,16452,2012-05-25,2013-01-01,1,0,4
26267,16454,2012-03-01,2012-10-03,1,1,3
57931,16454,2012-03-28,2012-04-01,1,0,4
12898,16454,2013-01-24,2013-08-25,1,0,5
3684,16455,2013-05-11,2013-10-21,0,0,0
79353,16456,2013-05-10,2013-09-11,1,0,5
79854,16457,2012-01-21,2012-07-03,1,0,5
52910,16457,2013-05-25,2013-07-16,1,0,6
55931,16457,2013-09-08,2014-11-27,1,0,7
28249,16459,2012-03-15,2012-04-09,1,0,4
18051,16459,2012-11-09,2013-05-27,0,1,5
97952,16459,2013-01-01,2013-03-26,0,0,6
50501,16460,2012-12-05,2013-04-06,1,0,4
36356,16461,2013-05-23,2015-03-23,1,1,6
5131,16461,2013-08-03,2014-01-12,1,0,7
43455,16462,2013-03-17,2014-05-01,0,0,1
6718,16463,2012-03-03,2012-03-05,0,0,2
81224,16463,2013-10-04,2014-03-28,1,0,3
95645,16464,2012-07-07,2013-04-18,1,1,3
31848,16464,2013-01-19,2013-02-14,0,0,4
10686,16464,2013-08-01,2013-08-30,1,0,5
76170,16466,2013-02-18,2014-01-24,0,0,2
34257,16467,2013-05-31,2013-12-08,1,0,3
38698,16469,2012-03-03,2012-10-01,0,0,5
40669,16469,2013-08-02,2014-05-27,0,0,6
20627,16470,2012-11-30,2012-12-13,0,0,1
35312,16470,2013-05-14,2014-07-10,1,0,2
18010,16473,2012-02-13,2012-05-15,0,0,1
7131,16476,2012-11-23,2013-05-09,1,1,3
51597,16476,2012-12-25,2013-04-17,0,0,4
22547,16476,2013-08-04,2014-07-02,0,0,5
42308,16479,2012-07-14,2012-09-29,0,0,3
20491,16479,2013-03-26,2014-03-05,0,0,4
83483,16480,2013-03-28,2013-08-06,0,0,6
18066,16481,2013-02-02,2013-02-13,1,0,0
56825,16482,2012-02-14,2012-09-28,1,1,4
76565,16482,2012-07-30,2013-03-14,0,0,5
39116,16484,2012-10-04,2013-05-08,1,0,5
17003,16484,2013-06-28,2013-12-24,1,0,6
85065,16485,2012-09-15,2013-07-15,1,1,4
60552,16485,2013-01-04,2013-01-14,1,0,5
99821,16486,2013-10-04,2014-05-18,0,0,1
60494,16488,2013-07-07,2013-10-11,1,1,3
46738,16488,2013-08-16,2014-01-03,1,0,4
58927,16489,2012-02-18,2012-04-12,0,0,5
23992,16489,2012-06-20,2012-08-28,0,0,6
15730,16490,2012-01-12,2012-04-01,1,0,2
51268,16490,2013-06-11,2013-10-23,0,0,3
5510,16491,2012-05-08,2012-08-16,0,1,5
83930,16491,2012-06-11,2013-08-02,1,0,6
89366,16492,2012-06-01,2012-11-15,0,0,6
55505,16492,2013-01-02,2013-04-12,1,0,7
84015,16493,2013-01-09,2013-03-12,1,0,3
61102,16493,2013-07-30,2014-02-19,1,1,4
2444,16493,2013-09-15,2014-08-25,1,0,5
39602,16494,2012-03-26,2012-09-07,0,0,7
73737,16494,2012-10-09,2013-07-11,0,1,8
95022,16494,2012-10-12,2012-10-14,1,0,9
71424,16494,2013-06-08,2014-01-06,1,1,10
55471,16494,2013-09-21,2014-02-16,0,1,11
68244,16494,2013-10-03,2013-11-12,1,0,12
28065,16495,2012-02-14,2012-04-30,0,0,5
76961,16495,2013-04-11,2013-05-19,1,0,6
98207,16495,2013-08-11,2013-12-20,1,0,7
66266,16497,2012-01-23,2012-02-10,1,0,2
25,16497,2012-04-26,2013-01-03,1,1,3
18699,16497,2012-12-13,2013-03-27,1,0,4
34736,16498,2012-09-22,2012-11-30,1,0,1
30105,16499,2012-04-13,2012-05-30,1,0,3
3209,16500,2012-12-01,2013-10-09,0,0,3
31287,16501,2013-10-21,2014-01-27,1,0,4
21279,16502,2012-05-17,2013-02-23,1,0,4
14212,16503,2013-03-02,2014-02-26,0,0,2
46650,16504,2012-01-25,2012-02-26,0,0,1
85480,16504,2012-08-05,2012-12-26,1,1,2
28739,16504,2012-12-05,2013-07-25,0,0,3
14478,16506,2012-09-22,2012-12-20,1,0,5
59831,16507,2012-05-07,2012-07-08,0,0,2
52917,16509,2013-04-17,2013-07-28,1,0,0
39558,16510,2013-05-01,2015-04-12,1,1,6
6633,16510,2013-09-09,2014-01-19,1,0,7
3614,16512,2012-03-04,2013-06-11,1,1,3
72059,16512,2012-09-11,2013-08-19,1,0,4
17568,16513,2012-04-29,2012-07-18,0,0,2
2231,16516,2012-07-19,2013-05-07,1,1,3
64720,16516,2013-05-03,2013-09-26,1,0,4
24164,16517,2012-12-05,2013-02-16,0,0,5
8582,16517,2013-09-06,2013-11-02,1,0,6
93766,16518,2012-03-25,2012-07-13,0,1,2
5656,16518,2012-05-06,2013-02-19,1,1,3
94051,16518,2012-11-03,2013-04-26,0,0,4
36959,16519,2012-08-29,2012-09-18,1,0,1
49508,16520,2012-04-02,2013-01-23,1,1,6
93089,16520,2012-04-19,2013-03-19,0,0,7
60565,16520,2013-08-02,2013-09-19,1,0,8
14171,16521,2012-09-08,2013-02-09,1,0,1
47033,16522,2012-11-30,2013-06-12,0,1,7
27593,16522,2012-12-18,2013-04-22,1,0,8
59001,16523,2013-06-13,2013-07-04,0,0,2
21403,16523,2013-07-15,2013-09-21,0,1,3
76756,16523,2013-07-16,2014-03-12,1,0,4
24796,16524,2012-12-31,2013-01-05,0,0,5
1694,16524,2013-03-17,2013-05-20,1,1,6
33543,16524,2013-04-14,2013-04-30,1,0,7
84182,16525,2013-03-12,2013-06-20,1,0,2
13094,16527,2013-07-06,2013-09-20,1,0,2
13701,16529,2012-02-07,2012-12-23,0,0,4
64195,16531,2013-10-05,2014-08-01,1,0,4
35193,16532,2012-09-21,2013-08-03,1,0,2
35686,16533,2012-07-31,2012-12-26,1,0,0
6799,16535,2012-08-07,2012-11-21,0,0,0
80038,16538,2012-07-22,2012-12-18,0,0,5
63559,16538,2013-04-03,2014-06-03,0,1,6
19934,16538,2013-10-07,2014-02-01,1,1,7
59420,16538,2013-10-14,2013-11-22,1,0,8
3463,16539,2013-07-09,2013-08-24,0,0,1
18293,16542,2013-07-03,2014-02-09,1,1,7
41531,16542,2013-07-12,2014-01-05,1,0,8
79950,16543,2012-12-18,2013-04-28,0,0,4
19885,16544,2013-04-16,2013-05-13,0,0,2
93784,16546,2012-01-19,2012-03-19,0,0,2
77374,16546,2013-07-16,2013-10-07,0,0,3
38843,16547,2013-02-21,2013-02-23,0,0,0
68580,16549,2013-03-08,2013-03-11,1,1,3
37854,16549,2013-03-09,2013-07-19,1,0,4
81305,16550,2012-02-18,2013-06-15,0,1,4
55454,16550,2013-03-20,2013-12-26,0,0,5
49082,16552,2013-08-11,2014-08-28,1,0,3
58784,16553,2012-05-25,2012-09-17,1,0,2
94487,16553,2013-02-05,2013-05-14,0,0,3
15323,16554,2012-03-18,2012-04-12,0,0,2
1079,16554,2013-06-12,2014-01-23,1,1,3
26606,16554,2013-09-30,2014-03-26,0,0,4
6532,16555,2012-04-07,2012-05-15,1,1,6
81611,16555,2012-05-05,2014-06-19,1,1,7
92616,16555,2012-05-11,2012-06-02,1,0,8
47076,16556,2012-01-18,2012-03-06,1,0,1
27501,16556,2012-03-12,2012-06-03,0,1,2
32691,16556,2012-05-25,2012-11-06,0,0,3
43269,16556,2013-03-07,2013-06-18,0,0,4
36547,16560,2013-04-01,2013-12-30,1,0,2
13274,16561,2012-10-18,2013-04-16,0,0,0
62267,16562,2012-09-23,2013-01-09,0,0,0
54283,16562,2013-02-01,2013-05-11,0,0,1
90972,16563,2012-11-29,2012-12-12,1,0,2
68184,16563,2013-01-20,2013-11-06,0,0,3
89517,16564,2013-06-12,2013-07-25,1,0,3
94804,16565,2013-01-16,2014-05-31,0,1,6
80169,16565,2013-07-05,2013-09-05,1,0,7
50165,16566,2013-03-16,2013-07-16,0,0,1
44014,16566,2013-10-21,2014-01-31,1,0,2
89555,16567,2012-01-13,2012-02-04,1,0,6
48866,16567,2013-07-04,2013-08-13,1,0,7
76220,16568,2012-07-19,2013-01-17,0,0,3
48050,16568,2013-01-26,2013-03-30,1,0,4
56779,16568,2013-08-14,2016-03-28,0,0,5
60317,16569,2012-08-23,2013-11-21,1,1,4
50046,16569,2013-10-10,2013-10-20,1,0,5
29073,16570,2012-03-31,2013-03-25,0,0,3
40533,16571,2012-09-07,2014-04-23,1,0,1
6783,16572,2013-09-24,2014-09-05,1,0,4
5577,16573,2012-08-14,2013-05-23,0,0,3
13691,16574,2013-02-23,2014-02-15,0,0,4
10662,16575,2013-10-25,2014-04-19,0,0,2
6443,16576,2013-03-27,2014-03-04,0,0,2
55741,16577,2013-08-25,2014-03-17,1,0,4
4514,16578,2012-11-16,2014-07-09,0,0,3
80066,16579,2012-04-02,2012-06-17,1,1,8
43052,16579,2012-04-03,2013-04-23,1,1,9
85604,16579,2012-11-08,2013-03-20,1,0,10
51011,16579,2013-08-03,2014-02-26,0,0,11
95796,16582,2012-01-07,2012-07-06,0,0,4
94703,16583,2012-04-27,2012-05-23,0,0,1
33097,16583,2012-06-21,2012-07-22,0,0,2
33732,16583,2012-08-12,2013-03-15,1,0,3
85475,16585,2012-01-06,2012-07-11,1,1,5
11148,16585,2012-01-09,2012-11-22,1,0,6
8737,16586,2013-03-25,2014-01-28,0,1,1
50635,16586,2013-05-27,2013-12-20,1,0,2
95034,16587,2013-02-06,2013-04-20,0,0,1
5620,16589,2013-03-14,2013-08-10,1,1,3
50573,16589,2013-07-01,2013-09-19,1,0,4
84846,16590,2012-06-08,2012-07-17,1,0,3
76072,16590,2013-04-18,2014-06-05,1,1,4
27799,16590,2013-04-30,2013-08-07,0,0,5
9268,16590,2013-10-09,2013-10-21,1,0,6
17993,16592,2012-07-04,2012-07-27,0,0,1
2641,16592,2013-04-22,2013-12-11,0,0,2
24258,16594,2012-01-11,2012-10-26,1,1,3
51601,16594,2012-05-08,2013-01-26,1,0,4
35010,16595,2013-02-21,2013-08-25,0,0,3
8109,16595,2013-10-04,2013-11-29,0,0,4
96084,16596,2012-06-03,2014-07-04,1,1,4
66224,16596,2013-07-22,2014-07-02,0,0,5
80842,16597,2012-01-29,2012-05-16,1,0,2
33199,16599,2012-02-14,2012-06-19,1,0,3
49042,16599,2012-06-19,2012-09-16,1,0,4
50082,16599,2012-11-01,2013-03-29,0,0,5
3910,16600,2012-12-23,2013-03-02,0,1,2
16020,16600,2013-01-18,2013-11-13,1,1,3
34106,16600,2013-03-20,2014-08-17,1,0,4
63067,16601,2013-04-26,2013-10-07,0,0,1
44050,16603,2012-02-16,2012-04-01,1,1,2
99704,16603,2012-03-28,2013-06-21,0,0,3
46792,16604,2012-12-15,2013-05-21,0,0,2
12759,16606,2012-01-15,2013-12-11,0,1,7
73432,16606,2012-12-29,2013-03-14,1,0,8
44811,16606,2013-06-17,2013-11-10,1,0,9
2709,16608,2012-12-22,2013-03-30,0,0,3
72793,16608,2013-04-06,2013-09-09,1,1,4
21107,16608,2013-05-06,2013-05-31,0,0,5
49611,16609,2012-01-13,2012-05-20,1,0,3
64770,16609,2012-10-20,2012-11-24,0,0,4
36023,16609,2013-03-17,2013-03-31,1,0,5
6221,16611,2012-02-07,2013-02-20,0,1,2
18736,16611,2013-01-08,2013-11-17,0,0,3
96829,16615,2013-06-12,2013-07-24,1,0,1
97662,16616,2012-04-03,2012-05-09,1,0,2
8077,16617,2013-01-30,2013-02-07,1,0,3
7560,16618,2012-08-05,2012-11-11,1,0,3
70031,16618,2013-02-15,2014-02-17,1,0,4
49328,16619,2012-03-07,2013-06-05,1,1,5
7910,16619,2012-06-16,2012-10-13,1,0,6
28232,16619,2012-11-03,2013-01-12,1,0,7
72186,16621,2012-03-28,2012-04-27,0,0,3
9370,16621,2012-06-22,2013-05-08,1,0,4
7776,16621,2013-05-22,2013-10-08,0,1,5
76455,16621,2013-07-22,2014-08-02,1,0,6
50763,16622,2013-10-13,2014-06-20,1,0,5
26624,16623,2013-01-31,2015-05-02,1,0,0
60760,16624,2012-10-16,2014-08-22,1,0,3
12661,16625,2012-05-31,2012-06-15,0,0,1
85884,16626,2013-08-23,2013-12-19,0,0,1
78129,16628,2012-11-23,2013-04-03,0,1,3
87145,16628,2012-11-24,2013-01-10,0,0,4
74479,16631,2013-06-21,2013-06-22,0,0,3
145,16633,2012-03-27,2013-05-21,1,1,4
72500,16633,2013-03-28,2013-10-05,1,0,5
58134,16637,2012-09-16,2012-11-04,0,1,4
12674,16637,2012-11-02,2013-09-07,0,0,5
62544,16639,2013-10-15,2014-02-22,0,0,2
56532,16640,2013-10-08,2014-03-13,1,0,3
21514,16641,2013-07-19,2016-03-18,1,0,6
21478,16643,2012-08-12,2012-08-26,1,0,4
53244,16643,2013-03-08,2013-04-11,0,1,5
16069,16643,2013-03-09,2013-07-07,0,0,6
3137,16644,2013-04-28,2014-02-24,0,0,2
24849,16645,2012-03-19,2013-08-03,1,1,4
89563,16645,2012-03-26,2013-09-02,1,1,5
27467,16645,2013-03-19,2013-03-20,1,0,6
70629,16646,2013-03-21,2013-05-16,0,0,3
79288,16646,2013-07-11,2013-07-17,0,0,4
73281,16647,2012-08-02,2012-12-25,1,0,2
70490,16648,2012-01-06,2012-01-19,0,0,2
90066,16648,2012-04-27,2013-05-19,0,1,3
2940,16648,2012-10-23,2013-05-25,1,1,4
19627,16648,2012-11-26,2013-09-22,1,0,5
20754,16649,2012-05-16,2012-09-11,1,0,5
21128,16650,2013-10-01,2013-10-18,0,0,0
64499,16651,2012-09-05,2012-12-28,0,0,1
96916,16651,2013-02-21,2013-06-25,1,0,2
1855,16651,2013-09-02,2014-03-12,0,0,3
34957,16654,2013-06-21,2014-10-02,1,0,3
65012,16655,2013-06-05,2013-09-26,1,0,4
59196,16656,2012-01-23,2012-01-31,0,0,3
35949,16656,2013-02-23,2013-12-26,0,1,4
75950,16656,2013-06-23,2013-12-23,1,0,5
49051,16657,2013-02-17,2014-04-30,0,1,1
97718,16657,2013-03-23,2013-12-14,1,0,2
25508,16658,2012-12-24,2013-04-14,1,0,5
92374,16658,2013-09-07,2013-11-12,1,0,6
1551,16659,2012-08-30,2013-05-30,0,1,4
10506,16659,2012-12-15,2013-05-16,0,0,5
